tt1,2022-05-30 13:55:00,2022-05-30 13:59:12,14
tt1,2022-05-30 14:01:00,2022-05-30 14:26:35,17
tt1,2022-05-30 14:35:00,2022-05-30 14:37:44,5
tt1,2022-05-31 14:34:00,2022-05-31 14:59:08,23
tt1,2022-06-03 09:38:00,2022-06-03 09:59:47,31
tt1,2022-06-03 10:00:00,2022-06-03 10:01:18,3
tt1,2022-06-08 07:47:00,2022-06-08 07:59:57,61
tt1,2022-06-08 08:00:31,2022-06-08 08:00:31,1
tt1,2022-06-08 10:33:00,2022-06-08 10:37:04,13
tt1,2022-06-09 09:38:00,2022-06-09 09:55:04,26
tt1,2022-06-14 11:53:00,2022-06-14 11:59:42,13
tt1,2022-06-14 12:01:00,2022-06-14 12:16:56,23
tt1,2022-06-21 11:18:00,2022-06-21 11:29:59,18
tt1,2022-06-21 11:30:07,2022-06-21 11:30:07,1
tt1,2022-06-21 11:30:10,2022-06-21 11:30:10,1
